,City_From,City_To,Price,Date_To,Date_Back,Night,Link
10,Budapest,Paris,EUR: 60,2024-02-01T05:55:00,2024-02-08T08:45:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2a00005f58ff37_0%7C1cb20b774d310000cc372b72_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GAkb-eMeL6IT3AE5Up2Bf3IGpdai6DYutj0K3AbecG9XsSTpoBwIXEX9WKY_VIN-4D3dEg7r2-F46IMtBD4HBGlBlDBo1YKLaYOH65xeE2ioBH5D1KkbxxSDVUD3-njhDqeNytvwxntO_G73AaYicAQ5zauDD5h4qG3OuZUEwgl6smbH01tKohvA7X7_bioa2PIMnnibr_aPzju6kkn20Ftrx0zYNP1xHUi3jUFFSxvWJoa4jVZ5nrhDx0diFfl7N0jjdDxZ6wHrxJSYtplV3zVYXQ3LQOe36_akRRcBxnZ6YXo74TzRqgv9_XcAr9S3by3iT98eIMOXi8XAyqSWYbQB0b2asRIIS4mMfywdaqfiMI-bmBDbpDi9L39HuBFlxwdYm9ftWo8u0nXFToK8sK2ESUYLBChNJ5erzdsbP5L1yXko8VvEScUEZS9D72mIk70kHFbafIiagHTIjcCvaUvdwNhiI2UJbXS7RLRyug8HqyBFdtl2wwNJqilEz39qz708SyQuGbjrm56JUlAH3gs35iPV3DWbMnkMNBB0OPR1sP2bJFOXRjIsUxunLui-iIyLkxRUyEB-v0Q0qAhUcLw==
11,Budapest,Paris,EUR: 60,2024-01-25T10:05:00,2024-01-31T13:05:00,6,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d230000317423a3_0%7C0a7c0b774d290000afe282c9_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=GMFb9xPYMJCjsD-bDDnKwy8nF5JZyIweg45co1tQTwpsh35toQo05Xhnh0IcO8t3TVOwJw7h-I3BaTeufrWQGt11p7aH8ZZRtqzjH9uIeDnOaPfmIZERxyEqIfz2xXlqxmwjnU1PsGb7DsH44sQqB4ERLrg2HNJRrZMpWj6H-lf1PciFgSYgy5VgYmg4USP456XktCgaUWRbxASZ0zLvfU0oL6ENk9skE4GuyjTybSQgfpcf6S7JCmrPNXyj4hvqq6r-RmjFou7JXvJ2iCTo9O7LbwDbj8DdnWMBl3_WsJH2ccGS54ilMbbUB74oloVIeQhxxXElWnrFYYYYOECy-ksW3p1Fo63_C85CLpr69boxbY6ftv5wsNQIs_PzKJY7XurwIMjnb-V4ltMjTJuvxT3cWp3GACPrNiedG14ebsn5KmWSMoRNvCu3oi_UYoyX0JfqDV4O_Y5N7sGB3h2WG8CnkypHtTf75QSSvIi6jg7OXfC4E9ztUzC9X8u30APLrCBcJaWdokbu4xcfHRPOzWQ9_0tzu-ImeKawXVdxWrZ7z7ZHrTz4yJBfSabb_FIJLlF7rBEVKreKEYKzq25bCnxB_mCOKTSb8L6Zag_AX_LfRfreLTwMw3klmLLSIyp4w
12,Budapest,Paris,EUR: 60,2024-01-24T10:05:00,2024-01-31T13:05:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d220000157bd31e_0%7C0a7c0b774d290000afe282c9_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=GPRmpXPUu6UV8UPM582aUqcoMserOtnRSIzN_90dHAAWPBlQqsSxv-PlxkJLL-dY18eQxzXHDFwuLLHJkuW_0GsGtVSkvTf9Zro4ey5WTMxoK3PPgM2SpUb3z1IiUscgGOHcixSYRJPACsXWgVN0mTRKaC2fqGoHAbQvkRdISQG5eGlNzAPLYpos5oI0zIOhD_lOnbZBFfV0KgwCLmuHzoVEgJe7ITnbBza4BqXxV49gNSFzR--KSriWTRv4pAb8QAS9VEBI9GUVHg1XeKOek5vlHYEeQIUmSbvf_OAG6D2jTE2VCWA0Fbh3SU-hZwwLCZgiG8nm_NiavWDbeN9yXWtAnTFlsgKyo_ovIrnkL8lY3Kf0vZUSdazVq_lbmmICN9aipgabhsf0sANja87xU7ZTH7GQLIGjKAEpkm-PMn2AT7VEPYAbfiedtHuiJa9HUkllAwtb2fSkiZK3r2-3vK918DZ6omyNjAL32-S7ANQnqb5zzO0lYWVpkgGojRu3HIgyP2KGt3DDJD3gNT6j6IWF5UA2DTFw4Vv5P-dNq317AyTJgrNlUqBIwO13zN7B6UwlXnqRLIL6m2Y-dyprVHbOdWW4GtlpZV-TAYKt96k0=
13,Budapest,Paris,EUR: 60,2024-02-02T10:05:00,2024-02-07T13:05:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d2b000055f6356c_0%7C0a7c0b774d300000dcc3e60d_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=G5Br4VluBZYN1gI-1reASs9gKQz7GzrcA8UpCLllDZ8aBHqTLdQ6_1td92x88qNMfNDeaGCEQ2r7CHPBXkLMojri9mHL_2O3X6IvOgDgIT5KoN9ytpEQgXMetZTaUKIh-O1PgjX6GCv4ei_Octj-M3G_hM55XTPEJolAmxcojW6KxGYcn_qOQCNjB_dsoUa34Wggqb2Pwi66_qYIIdc4meAEOiMSZRFr9hYquJf8eEbexw2ZnPpcqHzA6f6lmIcxzjakSDZGJch5R3wqf05qtJfR24fgi5RofbDv8bLkZDnYgngJRYBaF5QNKtA3KeqyujEjbagF0n8s8N3UIKqpbQ3eeTRcRfALx-EhSNsFVdo3zKHn4Cv3loIdeubVnaIcKylCiHKH9vb4lsjMGizUm-0Cu0YCVXMqPnrfOBkEngHIjzom7T0EAqeEIrIVD98xTf6LjcJTQ1fn1it8T7i3hRuf2rcn-FG_lgQco09bh8EFb89FL8XRCW9F9Av6inI9raI8Gthpx5zM2y2uvYn9MREoPf5DRI9JXNfNwKDjx7XA9QO6XhmKSkacFCLzeEDgGpHDEtXSTcgWeRT-7wDaNOd_Cu3TYvjnOdLkdsV-n9j0=
14,Budapest,Paris,EUR: 61,2024-01-17T14:50:00,2024-01-24T13:05:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d1b00005710b8d2_0%7C0a7c0b774d2200007077a65a_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GS9WlU-Tx8I2QFMAB9lY8M4jqFsM1scE7oA0tzykUU6Mm47R5aSPPvEo09A7A0njsLa-t5w8_jYj9zqHN_twDCwNbuXmh28Fm4ThxpTTwDwZ5qTrIEKaP21_RI-qTQz0CkXR6wHsJImRTWv1nIMhwYrNvkO3JtNlE1BnVl0D1FOjjSbWXyD1V-PkzTBHYaueqe8N8_pLVsQCpxpXRpvC8BUzamza15cCkdSNQdjK0mvs3ptMMQInWfd_7zYwHrsZy2HFEkFr0g1hHo5vv9tUKmVYwrM64sZeHfRUDaQtxeo2TbHFzI3N9Na2gZwEIfIf1Etjnlcof6phivNimPM88rmpT3qvTYvO-DG5cCGacgwofp3VoWPmr3cwIluuHFncoJS3HuZ_g98hgoGpHJto0-W74FBtYGSYYAS00iXxPuz6g1Pe77dAliG2bFYlpFedGBqQ4KNQd5RG0kK4Nvz3KTMM9SHrU7wnb5R-gNqy89TxyrVXSeyswAseyxdKF2-g0R3Jk4Qb9VoeVvU-zrxzJRBjgQMDVVU8bW0BovUuv38wETX9Q3Q2sD_B5OizmBPTD5Q4c0ZK3hUHxJPCq8-lIW5UTdQjt7ogXwgMixcE9xAd-Pk-Dpxe5o8pKfxIWTInj
15,Budapest,Paris,EUR: 61,2024-01-17T14:50:00,2024-01-24T17:35:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d1b00005710b8d2_0%7C1cb20b774d220000939c5010_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GzIP7dPEPLCC1o5rKxSLQVB5JkO4YWUda-w4Nt14NSH7fAde854SpscHZKn7LqQZC7_K6DRZf9h7UivkHS-vgm4lZ2qldnMNykRMBphOGHlCtjGHTlBM2f93Q7qXIz6gtkfsms7UZEVrBOxdHdt9rVjsvrxqKmgVTugK1yqG1lhgAmM0EXL6rvgcxPkMj0AzS9F4xA6mwcSVH5vYcM-v_JxCUZPCIC4Y_9wxXESSkUbyVi0Gl69HXP0uIa4v06hYE-ZwWWO-tqheYLn5Jv_jFUAzdviGn23BDigvKr03PNLJYiAPQPa2Z8KWiL6G9W-FtWwVlbw6vY8KgXj6D1p9_ofTM1-9YZXgC4Cx0NsUE_i-Y-xMvoHRpR5z-MW26xk8xQVkgdTnLVvaudH-eDJvS1m4hbY5stXqy4Agt4Uzmc4hTRDwfJcoRn4e09dyx5ry3-pdtMB4vKd0Km_cJ_jBv9sCgKhvabVZoZxh47GmI3ZShAehxRmej8kIBIFXg3O_sDOl5NGwc73OEk-A_rRxtsm0XqSBX3t8Ri2rYn5aBxmjTpptRLDl77gSsc_R2RJax
16,Budapest,Paris,EUR: 61,2024-01-27T07:15:00,2024-02-01T08:45:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2500007ab23e7b_0%7C1cb20b774d2a0000003b3d93_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G9FvNlQq4raMnohmMu3RNGOkOohgzjf1fRl8MkJbHGI2EyleGPhfEPF6TkHAIPCBtiR-Cfy6fJ4rILtLBZfXlyU1x-P7ECa_-OSBEpVOYYQ8h8cqBhTzK6Pred8CchCd5Tsm7tBEoGsJt6C8hrofn0AQ7EIOHinN4EfUdcJsq3SwynL4r5pdUHiY0igVbbDVzYMCsKDxKg0paUoZOVlovuZdcpkhqtLLmdZaXpONpwedUrRlK8_7IUjXcXXh2WrIr6k3dTibYRp5Av1YOmQfQgQPEOv1gRObwvvSz6dU5Q6J4Y8yBPFgnvplq80c-qE7cp-rMbT-nvFxFwzmsSjqFYeCLXLviLmUxrb3i_SeH9pZGBC6uNfnJTGhlED7EDP1gYYnoR-dpi1a9KDHV4NNgufcIldmEtsKfucTLQJc0bh4JdpLuLZucVijIRQeFFubnDy6XxzWUJbPsW_C7d7OsxYJF_FcOZNs0pfAiIAFXn3Z2TEPlbO2TXRxrntlFDXSu2Gv9yJPfYUVLW82z4jyZhSPJ52akUpI3C2epaGL-G9s=
17,Budapest,Paris,EUR: 61,2024-01-23T06:15:00,2024-01-30T09:00:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2100004965382c_0%7C1cb20b774d280000c28b40aa_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GqHzfr8JD8yJq14mkZaOfKqO9uSeDIdOJjYaGOROYxQvoZGASejsfYWM44VjzMU8-EjsfqyTyX1WdX86Bia8vaXwRgAz-ve-WUpuI_EL80GI2m5k4hej8QZI-OR_1amyRcRCxK6DUAAHM5-6lpcxBdN70f03JlbsgAD3AJKkh-GuKE_uUZSxWBT1NHJHJhzmcYWKgxxcpAtCL_FYSuFPcD8YFrGnfcuX8JloE2-TLWQVJpbkOMfX_Y8gPeQlIwKxznCzQzF0QWWJJ8xYyVUVam3C3tHJeCUhOE--zLJ4L6fbH04C4CtijqHl_gmnU6r4n8Oyx8TaAeUvCUXWgUzmvj1z7BTzK6BC8F52NTOy6L1PGJ7nIDv5GxMNe49o_7b7cCnF7ThFMu0W_yWrIpYng6zKnzr6GQYKOzMLuLAwMfefVU5uXOKmUu2aA52eZyxNT0vh0-aFKRNqOvH2FvW4Yf9-XUPms_9_Y-1bC0qhqSUiUs4p3hCQAgMxl6qg54XRX3cyO4Ov7s-kJrTJucQ5U64r6XYbaCsSaE1WULt3Hm6RZs4xFcLR12WWU3KN5aIBz
18,Budapest,Paris,EUR: 61,2024-01-21T05:00:00,2024-01-21T17:00:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b7723334d1f00006e21c920_0%7C23331cb24d1f0000bd98a972_0%7C1cb20b774d230000b793a0ad_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GmJYvDDbgGwD554vJo1TTRQJ0NQ4FCY4i9mRCoXX_9yk8atX9roqOceTQAVfPMNQob4Q78-wbXntn7kPkjknekvPmt7qcHJekyfmV-itv6tGYzvVLBx9wBjtW7m5gYBLhf58CutdbhS6Zk0YZO2frz6AOyjIa5tCO7tENFQPK5ssVGPd3H4Yek5rjkrPqaABttwzTi3eAYtN_6eoP9r0mjMS4N9UBSnUJFnTE7kCFd4uI96VbrLt7NRtbVN9dZvJtatuypFVwUUk0Oqel479dpIyV88r0ReEhKxjLO-AGK8r8nqEBLfvZl8M6lETy-0qMSkFewKpvpbcsryxa-uRnFEWS6mQE7j5mVaHcGfsMD0KddG3lY-JWTZ41RFA7Wv14ozWiR18FjntmSCKkk6_u_E368RUG_JMuHiWJLqiqz78P4mOvRe3tEcDowh02_jo_Zj0sfaYC_yo-J1vFPks6EQ6plYBflaIEMAJiuEbsvN0rmgfuwpc8LutfXjU64jykFTCvJy1FgqzzT6v_QfPAKjsg1l1kNxkwazkapLTKDFtyGgwlGqTzUeYa9OSDsTkp7KjZNlD0f7o7AqQ9O2uPJh7_olCGgUcQeSlbpCTfPc7mcL-wdyPTNwOyVFKF2N1wtm2LOqwjZkJntbh8FMNXXg==
19,Budapest,Paris,EUR: 62,2024-02-08T05:55:00,2024-02-14T17:35:00,6,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d3100009354e9d6_0%7C1cb20b774d370000e856a062_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GjH6TDTHRFQMQfnILXNyN7zRSYJPq9uju2s70W7ohFp6SYRa9Ah7LbbYmZLgudD7H9jH96eXoyXvTyhCoAsk6y3o6oL0ANnol1x09CcwzG5QSAq_3bOi-P9zcYHAWLvY3Vbl2k2yXrySa-6T6zKQ9b9VpDoaQVF32N5k6bvFEzW1TC0HfIo1LUOUnIwZZvy-DobmqGSvvLCjMZJuWklr9cZg0N4Ccx1v8zQlbSpjfRUcWTP1BJhRqcYckLg52NhyfXDx03_S5phdA28Uw8uiN0a4DkXvldO63w1utAK3GaoZGohxm0ySArPcnDrqFuJcaDzHDm-DhhnZbtrvuEMmdIVarge9XE-LwE2ApdT7H0i_e7Z542GdSWiuiMLf4aEMtC5Du8QLvOxEUBJzhg5a87Uk-gKzojSo_-fDFvl_fiP9f31yzNuQImMDbHrc-tWQ6k6yNg_OLZQok_tenAUzZ98RhKv5x6X4Gyf8oE_Sc3rVwki5kogSNb1P953JgUh2ZE_hQcMfeOn7EevagaQ5gAnHKDWEvRvvc2-pwdEXVihiBZzB428f_XMefHSid5xXxmMks-8KQVaqTcIzB62a0eQ==
20,Budapest,Paris,EUR: 62,2023-12-07T05:55:00,2023-12-13T17:35:00,6,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24cf20000dae1bbb8_0%7C1cb20b774cf8000097c110aa_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GFDyOBp2DkQFXwlBPCg-voDd3qSi7apMJLMj2vqoCqF3O9K3mpT6sY_8Guf9GE9q9eceEDyk3dO-ZOsgCHdShHTdwBOjV775ZcP_vdoVOdVwXq7AC-LCLXQZ3NzICqniWg4vKsrIPV547YWVKZvhyTih5CiGLI1PdGkUiPA-gX8AWX5ySrJJAtfoKDuErOv3NWCxAD5ya5_Bh_j99N36ThBvJQi8tL9TCp647r6rkCX8PtU-yKoC--TC_27givI9MScglZGZKYzGNQwsVwHOTyZQCctntGnUi03Qrv8RrSLsXhLa2_iabZd1504VFnYh0bm5Hagtcm0kPaxwmjbJKNUKKlvZt9o5KAGCoTQ9sPxdYGnmQ8LIqTvGPWldeV1r4oexTLdcrv8QunL2QwiCTEw5L6xdaMzwmp66QKhk3bNC7S0hCbX2QaUP7qEvjugMojS6OxG3ZC1w9na8eZqHx53ZHgSUBD7bNgHJ-rmjdItLHAAASE9CT5xjjwzzdOmjUsktQ73Aty6oKLmA4WFQ0cccZlVdlSfuuUAlzvhptfdZwM53YmB0fcR_zcuFEQh9N
21,Budapest,Paris,EUR: 62,2024-02-07T14:50:00,2024-02-14T17:35:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d300000604bd2e3_0%7C1cb20b774d370000e856a062_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G9Vw-dRFNRXdT_flu3mrjMTFyi5wE7xQB362-QEKQmy5mHPAEyuKKADNSLr4fkvL1zrySgvjwFfWud8UpJOaLne-Xid2VyJNWgtzyWp3eTE0OODq880p20wxmPu491G9t0QriOS2sGS0ZVFH3X4XnbHBP29As31cnrt91ZXYW0KY_fuKLHHBUtXoeIhsml8uJ36zIIy5Hw8ItgNgXtXX87EOeUXsB3YCXIdEk2MUo7z120y_x2RUrYTyoJjZ_QgKUatTwrYOAuR4rzbdi_Fl3E61rcAiAEydYXvruVSbgnwHJF5DTb1MXCqJPYXnfDou5oaQUKj_cTrVn3LRgSufBsM4PNQG0OUah3JaxseVreQRSqjhWuWd3JDyXzpe2_ehNqLqsd41lbOuaqG_JX0v9rXdMeVOnIy7oMaroElXBqcYSNGe-2wiIba-s94hB1qFJIRFYtTQV4WNoCnDYYdTWWVsx_Ys0wVOS_JsrwKkYFsZTBLdSGv_G74-q2Tn9GtKlSffNqKGxq-0aEN1GTUHltisxNSszFNCQKWPdNkpqIzO5tGC6f448rrByhZjyFxhK9Zq0YpVW-HfL3BP5R7g78A==
22,Budapest,Paris,EUR: 62,2024-01-27T07:15:00,2024-01-31T17:35:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2500007ab23e7b_0%7C1cb20b774d2900004c097483_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GYl18pXfl4NupAu1DqhyxsXfvYadf7eiHY5BrEAK1pTsnAlyqEkpGozMcKBQ2W4jUk2OCpiiqRUwGYKAfCJmwTS9WYd983HNZPuWfDGZ6YhKlDddjN9PrucVT8Z98vnz8RbAJv0INJlZvXIUPjv5vWEwQ-4mixTJYbAYMEcR5BehHU8-BqvdeNzXIFApx9urJUOsLpBpa3rTmG0IYC4-BkXJJJIbHqyDIQqs7yjX5mFU_Jos04IkIFgxUzDpCJZufI9JCSX9y69qDfE--eHVWZjgwtkfaLKZEMaaRQvB8s2ldwQ0fPn5OmA8UWdZd6neQrorlHMxFtNFlO40vqYliZbvaUx2DLCbsjz3l41CDVi6k1lJwszI2D0KKT40GQ2JPQtUXo5E6r3Iy23lERC7f8xebxkJeNnuddeU3ud93dnVpdWJPTrk_CZVqQXPclC_Pvd_fSxL0nLdMIuaD0xe_X-lLcFX0j9_d1qYjwC63nBaHGEgVb1i498LfOXJdY6KyhpjM24so9rTRKUDvWw6EFg==
23,Budapest,Paris,EUR: 62,2024-01-24T14:50:00,2024-01-31T17:35:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d220000ccff92b4_0%7C1cb20b774d2900004c097483_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GyXpdBj2GhUL9PDTxUdB_fCCdQA2imfGlEHq7RKEe6Ir5iBm3Z2YMXTo2dKJhzcshDKPuqcqH6xYlD1VdCZkSnu5RpbPgvvWZ412sGnFten2OP0HfYhex47tYSYK2qJVOPERvJ7M-KTybUWlqAYgQRriHIjMTjg4-34Xq_03waWWSKxLltTwff6Ih7nVYxp8JwNEVxg1OGPwW5Ombsuy5PUfLSTMDxh7AHFaCM63x3jQwJruXUlZDESS0hBJJlc--C32dMQVp86X9J0b2zY3vR1vxnNEjQrVGU6ZC_k2svW8JbzaFMRPXi1KRXJlh3_4HDxfAtCWr3vtPYyFmZoiq1-cjXdZe4xZ-T8K2j4ww2NJ021an40_rjaoyA2kwf9bMlipLALnAYZYTvf_dMtYjVmrr2JKP016TJRVRv2Rg3B7YRlZDjNRtwPl5X1O05itCskx3vv29udptQWvGiAeCW26LxTLyX5GaIpxyum6FVdrDIFwYUwQWRYqpx7elVJB30psutkGBRsNQVAm9PVQF7u4udVaM-qndmsCEMN7Pc-E=
24,Budapest,Paris,EUR: 62,2024-02-14T10:05:00,2024-02-21T17:35:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b770a7c4d3700006eb1236c_0%7C1cb20b774d3e0000e8c54a05_0&from=BUD&lang=en&passengers=1&to=ORY&booking_token=GKQyuC7S1MXtEyPAue52RLssCse5uplTxv9Jy8EhS_ELztvqqsiUoGkVV2YRqoyxsjM2A6_0ns6UNqYeJr77K0zudi02YVkoTBKXefFjIXFM6bE44N3aCb85szGDvzbZMlAlGap7IFA3hhgR0zU4GHNyrMpK2vtN1jgeWEZcknLS6Yc7W7ELbIpgu5n4itRkO4tYuxIlVHWu2yh23WfnV_lSpSALeSUu1kD9mU57gnDW3GexW2IEQ3LT0nFtwJlTbyA-fYXh8Efms_RYarGlHDGAbo1wWbs812KpkUvfnfHBDwiA11TZs6NjkRFxpqT9yOqUEua-xzTbRzFDnhyWUNt5EUNf1adYtxG-HXDCzGOgnJlSjXDDiUKi_kbKpHLpwxb8WgJ3Gs9XUQgUC99QwNWj0XVv7VHQMBFAjRyT06fTE3H_S7DjBjEyLOWlyOL72EKhHx4rWtWfg8urMGb8iowt1VT42E2r-NntjrufXsOXd2V-3wkUYiMQdMUcaOV4cVwFVdxheP2Q0Nypkq2hzD-K8RjbNV-oLO8ev2DAZvlHnS7qO0ljMVedMM0T1FfLCGtI4sJj9_v7BADvwcmgokA==
25,Budapest,Paris,EUR: 63,2024-01-27T07:15:00,2024-01-31T13:05:00,4,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2500007ab23e7b_0%7C0a7c0b774d290000afe282c9_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=G5kAHTlQqtd_-D5MwkzVkB-6nFSDZqllC6VYXhlZYu6nByQ0AqHmNRM3fJYGk6m9oCi1ZAcmCNifsIzzl2Lx5AYXNS0E-6oAsb5HI7xm3z7KJRFu8kQD030r2RzDAFAtRRzLqw3XqjF9dQIrRX0oxvC3P2li_W4wFJSPfpUjlYYmuTdV3JJgrDhHYxSC7EZo4mq0TE_JO8CEG8PltT7bCvMZ1dh0Mlojz3nuoEXDrRIfN1q_OcQ35QOo-JLaMURqfUHtxJN9MSnlp9vGK---UwVypzzjQ70CR2lfJNHZuOvWZd247nPxnr9779zm9fCK6YKr28Uh8R_kCqTv3T95JHex7oHir17xN-MU86qtiP2l0UGU2DSjrFk1xzg_3JR2VF-95AAfGdZwUKy6zfzoSuzPjw6n0Na7NYoQxKsdYQRtWVmWFVkUTLsPkbaRXNyE5i_wL97TPHt3Rj0VTAlsZXIuDoe_aIxX2k9YfbB0BuWdLvtt4kHLvVXJO80QosumRFUWFwQiYKfgAheDSjajzAreCeN-GmpP2IYMHTktrzNWvwP0Iqs_Y5eWa9Y-1b6M8gQVijlcHGtIq5-m6T5wVyg==
26,Budapest,Paris,EUR: 63,2024-01-25T05:55:00,2024-02-01T08:45:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d230000e8f06209_0%7C1cb20b774d2a0000003b3d93_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GVkw1-q1anhjO4cc84xAGCCqOVAzCzns6t9Zq6iOFABDLFUaVtCKpJCW1y8qeIU70UmhB5NMI_jMIwTsxIjeADDl8ag8ipVJ35E_hI7axGg3PL5qnVENegVYo63vX4lpM9bC71Zu-AOAb-3wW7ivqz-lt00Wpp8V0KV_jLCwy5fjLQ7ONtsPVJJfhAy1ZKHVpfq12Npy84ioVC-TcUbvmwna90mCstrmmd-mP5aVbmnptUF5kb-j7q3V-c51YgjBU7lM5t79Y-8FyXRdkMmE6cyttBkqWvlFVUrMM7HseI-Efhz_06J2rhr2IiTKpdr9g9Tcc4-jF7TBAuqtjxMjQaIJS4mHdm4_zcpl59H234YVdcwKgCYngeV-e_Prvb5pGAtjyavw1__UmLvAb0T529_wu6SuACpYY1emoT8Q2sVlIKMdzQEKRF0OpFv3tZ-ym6eDgj2-q5xe1EMnX7DOcA0zc6PK0sxkjTFLT_V5SVFo2iySPRzG0UpH0gqYeGwSOOIDlyUD2RcTg1xcES_m2CiKtVZfBxHbFADRM4mWueH8=
27,Budapest,Paris,EUR: 63,2024-01-24T14:50:00,2024-01-31T13:05:00,7,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d220000ccff92b4_0%7C0a7c0b774d290000afe282c9_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GBdqY9OLpCyQLpvDiHddtpwQUTgnclVAj_-MBNXrQ3zq25GZghdgPaWjoBqP-TsSn8yhKVJgz3dSKlby9FZyB2XWEUFOMZ6FK-k1TgQ_3nTdvffmvf5AM6r2roMA4h3VbOc6EptDy1NiRzecXkWePAxbC3no95KmRpl7IGyTVvog71DsikbXrpuQBYeXFy0OldibBqm6QnFwa5v6HERgrtcFANSj8FLUmGjc3Ta7Io8hafBoYg1BN2TYnugEMTRGhmZPZpCD8urFKJkbYXe1DE2_sqn6jERtzFGahYHYP76pN-h_c1ZYhNb7smNF6knGUrmoRWP-917oPipuVRaFBqwhMqV3ozUZfixGzECnO5MoNa5mvGClIDzhsi39-gpjxL3eU4GpiBm1neko14WPC3oJGkoAz18GWlW-8kjPO7C_0Kab7XNTlk0L7RC1f1S317NpL-J782d6uyILD0wvECqEvic_FoqWeZ3vs-rcNyZ5AWLbPcu_l9ckQ0qhc0XZfR0tYg9EadIxwLWaRI5Ieu9Y3YhmuSadGZup4kJOioFFTl4TWwtXgeViEnJNHq6eguE3owRxMjCXpp2TZ9B9_Gw==
28,Budapest,Paris,EUR: 63,2024-02-01T05:55:00,2024-02-06T09:00:00,5,https://www.kiwi.com/deep?affilid=istvanpisti&currency=EUR&flightsId=0b771cb24d2a00005f58ff37_0%7C1cb20b774d2f0000b6ea283a_0&from=BUD&lang=en&passengers=1&to=BVA&booking_token=GCy61taS4Rg-ptlVVrPITaAyJwo3GItXTCam6y-JGTS945Kyw6IT1DiDAdnVRuiQOh4zLlCG4AVwu9w3eg-5UDioH0YliXhCA0fGoUQBe3uWlAUqy26S9DA8i8lMBcU2LtSwfcR1u4iYPGHnkk6gjllyvR7mKxID96-ftf91sBkDqxJy2CHsKIKThf5GV10ek_Rgi-3EDu5eqxF8W-_7AwB4n02uVB_PM5-xio0m61djqsPYMVp1-iJ9YfDBqdfblOf3VaRvirV6mbTETv4HTPsgCBu7IJVhZR2Rmr1tQJMPsB2c_6ugX51rK--xtZYL00zmobgIRr_z-qf4EA3PF7HbQw8YBw_EuUB2XvG6ywr8uV1Oik6lu3vVefVTk76bPKBJGVchmg421xyOBWjA0Yzovi4jlWkhbuGovqhlNRrrKCHZU6dlVzo3Hcj7LP0x2ItGe6VTdnd99tMap9ObsjYijcDWWuUVu4ujsypO7Ao5a_C63UWyL0-j_uYfe-vEW6luuHEa52mRkFLXbhHxPQL7x1VtZBHdU2k4fdiNI4uAzxlN_d7fFaAxX0xqe1Wy16RtphIqxoAUF50eTZmD29g==
